Provider,DeductibleAmtPaid_mean,DeductibleAmtPaid_max,NoOfMonths_PartACov_mean,NoOfMonths_PartBCov_mean,OPAnnualReimbursementAmt_mean,OPAnnualReimbursementAmt_max,OPAnnualReimbursementAmt_sum,OPAnnualDeductibleAmt_mean,OPAnnualDeductibleAmt_max,OPAnnualDeductibleAmt_sum,ClaimCounts,Gender,ClaimPeriod,RaceOneFrac,MajorRace,RenalDiseaseIndicator,Age,uniqBeneCount,ClmsperBene,TotalInscClaimAmtReimbursed,MeanInscClaimAmtReimbursed,MaxInscClaimAmtReimbursed,uniqATPhysnCount,ClmsperATPhysn,uniqOPPhysnCount,ClmsperOPPhysn,uniqOTPhysnCount,ClmsperOTPhysn,InClmsPct,StateCount_Uniq,MajorState,CountyCount_Uniq,MajorCounty,TotalIPAnnualReimbursementAmt,MeanIPAnnualReimbursementAmt,MaxIPAnnualReimbursementAmt,TotalIPAnnualDeductibleAmtdf,MeanIPAnnualDeductibleAmt,MaxIPAnnualDeductibleAmt,MaxHospitalDays,MedianHospitalDays,MeanHospitalDays,Chronic_Alzheimer_Frac,Chronic_Heartfailure_Frac,Chronic_KidneyDisease_Frac,Chronic_Cancer_Frac,Chronic_ObstrPulmonary_Frac,Chronic_Depression_Frac,Chronic_Diabetes_Frac,Chronic_IschemicHeart_Frac,Chronic_Osteoporasis_Frac,Chronic_rheumatoidarthritis_Frac,Chronic_stroke_Frac,Deceased_Frac,PotentialFraud
PRV53644,3.636363636363636,60.0,12.0,12.0,1713.6363636363635,7040,37700,529.5454545454545,2300,11650,22,0.409,1.773,1.0,1,0.182,80.0,17,1.2941176470588236,4640,210.9090909090909,1100,3,7.333333333333333,3,7.333333333333333,3,7.333333333333333,0.0,1,20,2,140,7120,323.6363636363636,5000,2136,97.0909090909091,1068,0.0,0.0,0.0,0.5,0.5,0.2727272727272727,0.0454545454545454,0.3181818181818182,0.2727272727272727,0.6818181818181818,0.7272727272727273,0.1818181818181818,0.2727272727272727,0.3181818181818182,0.0,0
PRV52358,5.555555555555555,100.0,12.0,12.0,2440.0,5850,43920,583.3333333333334,1550,10500,18,0.611,4.0,0.778,1,0.278,71.5,17,1.0588235294117647,5180,287.77777777777777,800,9,2.0,3,6.0,4,4.5,0.0,2,11,8,890,58000,3222.222222222222,19000,6408,356.0,2136,0.0,0.0,0.0,0.4444444444444444,0.7777777777777778,0.5555555555555556,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.9444444444444444,0.8333333333333334,0.5,0.2777777777777778,0.1111111111111111,0.0,0
PRV54860,13.333333333333334,90.0,11.333333333333334,10.857142857142858,2824.7619047619046,3920,59320,658.5714285714286,1120,13830,21,0.619,4.048,1.0,1,0.238,69.0,8,2.625,14080,670.4761904761905,3300,1,21.0,1,21.0,1,21.0,0.0,1,32,2,180,6000,285.7142857142857,3000,2136,101.71428571428572,1068,0.0,0.0,0.0,0.238095238095238,0.6190476190476191,0.0952380952380952,0.0952380952380952,0.5238095238095238,0.238095238095238,0.5714285714285714,0.8095238095238095,0.3809523809523809,0.1428571428571428,0.0,0.0,0
PRV56901,0.303030303030303,20.0,11.909090909090908,12.0,1248.6363636363635,3810,82410,467.1212121212121,1630,30830,66,0.5,1.833,0.803,1,0.212,72.0,48,1.375,10190,154.3939393939394,1200,6,11.0,4,16.5,6,11.0,0.0,1,45,6,948,179660,2722.121212121212,41470,19224,291.27272727272725,3204,0.0,0.0,0.0,0.2878787878787879,0.6818181818181818,0.3636363636363636,0.1212121212121212,0.3333333333333333,0.4393939393939394,0.7424242424242424,0.803030303030303,0.2878787878787879,0.1818181818181818,0.1515151515151515,0.0,0
PRV52353,134.125,1068.0,12.0,12.0,1772.9166666666667,14770,85100,512.4583333333334,2300,24598,48,0.375,3.021,0.729,1,0.167,71.0,45,1.0666666666666669,150420,3133.75,100000,23,2.0869565217391304,6,8.0,12,4.0,0.125,3,54,11,999,598000,12458.333333333334,132050,40176,837.0,5204,16.0,0.0,1.0416666666666667,0.4166666666666667,0.7291666666666666,0.3333333333333333,0.125,0.25,0.4583333333333333,0.7291666666666666,0.8125,0.3333333333333333,0.2083333333333333,0.1041666666666666,0.0,0
PRV55309,1.7142857142857142,60.0,12.0,12.0,1811.428571428572,6600,63400,638.2857142857143,2110,22340,35,0.457,1.971,0.771,1,0.086,73.0,24,1.4583333333333333,11800,337.1428571428572,3060,1,35.0,1,35.0,1,35.0,0.0,1,34,2,820,115300,3294.285714285714,33000,44816,1280.4571428571428,33068,0.0,0.0,0.0,0.3714285714285714,0.6285714285714286,0.3142857142857143,0.0857142857142857,0.2,0.2571428571428571,0.6571428571428571,0.6857142857142857,0.4571428571428571,0.3714285714285714,0.1428571428571428,0.0285714285714285,0
PRV56152,1.1111111111111112,20.0,12.0,11.77777777777778,2469.4444444444443,5350,44450,642.2222222222222,2320,11560,18,0.5,2.278,0.833,1,0.0,74.0,15,1.2,6620,367.77777777777777,3300,9,2.0,1,18.0,3,6.0,0.0,1,54,4,510,51600,2866.6666666666665,14800,4272,237.3333333333333,1068,0.0,0.0,0.0,0.2222222222222222,0.5,0.2222222222222222,0.2222222222222222,0.2777777777777778,0.2777777777777778,0.7777777777777778,0.5555555555555556,0.2222222222222222,0.0555555555555555,0.1111111111111111,0.0,0
PRV52336,4.3023255813953485,200.0,11.86046511627907,12.0,2738.8372093023254,30350,235540,613.2558139534884,8070,52740,86,0.512,2.302,0.802,1,0.14,75.5,78,1.1025641025641026,26960,313.48837209302326,3300,20,4.3,10,8.6,16,5.375,0.0,2,44,8,921,315330,3666.627906976744,86010,31972,371.7674418604651,3204,0.0,0.0,0.0,0.3255813953488372,0.6162790697674418,0.3720930232558139,0.1046511627906976,0.3604651162790697,0.3604651162790697,0.6162790697674418,0.813953488372093,0.3023255813953488,0.3720930232558139,0.0697674418604651,0.0232558139534883,0
PRV56589,183.0,1068.0,12.0,12.0,3282.083333333333,23340,78770,847.9166666666666,5400,20350,24,0.292,3.625,0.667,1,0.333,69.5,24,1.0,42650,1777.0833333333333,12000,14,1.7142857142857142,7,3.4285714285714284,6,4.0,0.1666666666666666,5,54,14,960,160000,6666.666666666667,90000,12816,534.0,4272,11.0,0.0,0.9166666666666666,0.5,0.5833333333333334,0.5,0.1666666666666666,0.3333333333333333,0.4583333333333333,0.7083333333333334,0.75,0.3333333333333333,0.3333333333333333,0.125,0.0,0
PRV52869,121.06451612903226,1068.0,11.612903225806452,11.82258064516129,1961.6129032258063,31690,121620,495.483870967742,8900,30720,62,0.371,2.484,0.919,1,0.21,72.5,50,1.24,94120,1518.0645161290322,39000,40,1.55,15,4.133333333333334,20,3.1,0.1129032258064516,4,26,18,989,265420,4280.967741935484,55030,32040,516.7741935483871,3204,20.0,0.0,0.8870967741935484,0.3548387096774194,0.4354838709677419,0.3064516129032258,0.0806451612903225,0.2419354838709677,0.3870967741935484,0.5967741935483871,0.6451612903225806,0.2903225806451613,0.1612903225806451,0.0483870967741935,0.0,0
PRV56280,2.3076923076923075,80.0,12.0,12.0,3964.871794871795,31750,154630,1093.8461538461538,6910,42660,39,0.462,1.256,0.821,1,0.308,70.0,32,1.21875,8450,216.66666666666663,2300,6,6.5,3,13.0,6,6.5,0.0,1,42,6,340,234200,6005.128205128205,45000,18156,465.5384615384616,2136,0.0,0.0,0.0,0.2564102564102564,0.6923076923076923,0.4615384615384615,0.1025641025641025,0.282051282051282,0.3846153846153846,0.7435897435897436,0.7948717948717948,0.3076923076923077,0.282051282051282,0.0769230769230769,0.0256410256410256,0
PRV55397,0.0,0.0,10.0,12.0,958.3333333333334,3590,5750,505.0,1100,3030,6,0.333,1.0,1.0,1,0.0,82.0,5,1.2,630,105.0,400,5,1.2,0,-99.0,1,6.0,0.0,1,35,4,460,81040,13506.666666666666,30000,8408,1401.3333333333333,3136,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1666666666666666,0.0,0.0,0
PRV57313,4.079601990049751,200.0,11.940298507462687,11.970149253731345,2054.701492537313,46480,825990,561.1691542288557,9020,225590,402,0.425,2.443,0.933,1,0.216,75.0,328,1.225609756097561,101970,253.65671641791045,3300,1,402.0,1,402.0,0,-99.0,0.0,4,50,15,490,1885080,4689.253731343284,86420,192656,479.2437810945274,13068,0.0,0.0,0.0,0.3830845771144278,0.5447761194029851,0.4004975124378109,0.1467661691542288,0.2661691542288557,0.4029850746268656,0.664179104477612,0.7189054726368159,0.3308457711442786,0.2711442786069651,0.0945273631840796,0.0024875621890547,0
PRV52636,7.619047619047619,70.0,11.428571428571429,11.428571428571429,1479.5238095238096,3750,31070,421.4285714285714,1130,8850,21,0.571,2.381,0.81,1,0.19,72.0,21,1.0,6820,324.7619047619048,2500,14,1.5,2,10.5,4,5.25,0.0,5,54,8,290,41500,1976.190476190476,25900,17340,825.7142857142857,13068,0.0,0.0,0.0,0.4761904761904761,0.4285714285714285,0.4285714285714285,0.0476190476190476,0.1904761904761904,0.3809523809523809,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.238095238095238,0.0476190476190476,0.0,0
PRV54306,12.12121212121212,200.0,11.636363636363637,11.636363636363637,5360.606060606061,26410,176900,1425.1515151515152,6450,47030,33,0.455,5.758,0.727,1,0.333,69.0,28,1.1785714285714286,13300,403.030303030303,2200,3,11.0,3,11.0,2,16.5,0.0,1,25,1,240,232220,7036.969696969697,62200,18156,550.1818181818181,2136,0.0,0.0,0.0,0.4848484848484848,0.6363636363636364,0.5454545454545454,0.1212121212121212,0.4242424242424242,0.7272727272727273,0.8787878787878788,0.9090909090909092,0.1818181818181818,0.303030303030303,0.2727272727272727,0.0,0
PRV52521,1.415929203539823,100.0,12.0,11.849557522123892,2073.2743362831857,38180,234280,616.5486725663717,7840,69670,113,0.381,2.292,0.885,1,0.195,73.0,88,1.2840909090909092,25000,221.2389380530973,3000,26,4.346153846153846,9,12.555555555555555,15,7.533333333333333,0.0,8,50,15,940,405650,3589.823008849557,63000,56604,500.92035398230087,4272,0.0,0.0,0.0,0.3185840707964602,0.5309734513274337,0.3716814159292035,0.1327433628318584,0.3097345132743362,0.4247787610619469,0.6637168141592921,0.7610619469026548,0.3451327433628318,0.2389380530973451,0.0884955752212389,0.0176991150442477,0
PRV51136,1068.0,1068.0,12.0,12.0,400.0,400,400,220.0,220,220,1,1.0,3.0,1.0,1,0.0,70.0,1,1.0,20000,20000.0,20000,1,1.0,1,1.0,0,-99.0,1.0,1,2,1,20,20000,20000.0,20000,1068,1068.0,1068,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
PRV55707,200.25,1068.0,12.0,12.0,1883.939393939394,11830,62170,643.939393939394,3680,21250,33,0.485,2.667,0.97,1,0.273,75.0,24,1.375,55020,1667.2727272727273,13000,15,2.2,6,5.5,7,4.714285714285714,0.2121212121212121,2,37,8,710,166160,5035.151515151515,18030,20292,614.9090909090909,2136,10.0,0.0,0.8787878787878788,0.1818181818181818,0.7272727272727273,0.6666666666666666,0.1212121212121212,0.2727272727272727,0.5757575757575758,0.7878787878787878,0.696969696969697,0.5151515151515151,0.2121212121212121,0.0606060606060606,0.0,0
PRV56518,0.0,0.0,12.0,12.0,1180.0,1680,2360,290.0,480,580,2,0.0,1.0,1.0,1,1.0,81.5,2,1.0,900,450.0,600,2,1.0,1,2.0,1,2.0,0.0,1,44,1,530,4000,2000.0,4000,1068,534.0,1068,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0
PRV56452,40.29090909090909,1068.0,12.0,11.954545454545457,2180.3636363636365,34450,239840,642.2727272727273,6780,70650,110,0.355,2.355,0.873,1,0.145,72.0,82,1.3414634146341464,63150,574.0909090909091,14000,45,2.4444444444444446,15,7.333333333333333,33,3.333333333333333,0.0363636363636363,3,45,17,979,305240,2774.909090909091,30000,46720,424.7272727272728,4272,6.0,0.0,0.1545454545454545,0.4545454545454545,0.4909090909090909,0.3909090909090909,0.1727272727272727,0.3727272727272727,0.3545454545454545,0.7454545454545455,0.6272727272727273,0.4181818181818181,0.2363636363636363,0.109090909090909,0.0363636363636363,0
PRV55558,0.0,0.0,12.0,12.0,2637.5,12860,94950,972.2222222222222,4070,35000,36,0.444,3.361,0.806,1,0.194,71.5,33,1.0909090909090908,11330,314.72222222222223,3300,2,18.0,1,36.0,0,-99.0,0.0,1,36,3,780,212530,5903.611111111111,53480,22088,613.5555555555555,7136,0.0,0.0,0.0,0.3888888888888889,0.5,0.4722222222222222,0.0833333333333333,0.5277777777777778,0.4722222222222222,0.7222222222222222,0.7777777777777778,0.3333333333333333,0.3055555555555556,0.0833333333333333,0.0,0
PRV57403,1068.0,1068.0,12.0,12.0,713.3333333333334,2620,10700,278.0,1040,4170,15,0.6,8.467,0.933,1,0.2,75.0,13,1.1538461538461535,172000,11466.666666666666,36000,5,3.0,4,3.75,5,3.0,1.0,2,50,5,340,264490,17632.666666666668,39000,24564,1637.6,3204,33.0,7.0,8.466666666666667,0.5333333333333333,0.6666666666666666,0.4666666666666667,0.2,0.5333333333333333,0.5333333333333333,0.8,0.9333333333333332,0.1333333333333333,0.4,0.2,0.0,0
PRV52449,1068.0,1068.0,12.0,12.0,971.6666666666666,2200,5830,528.3333333333334,810,3170,6,1.0,7.667,0.833,1,0.167,73.5,5,1.2,126000,21000.0,61000,5,1.2,4,1.5,1,6.0,1.0,1,11,2,421,198000,33000.0,66010,52544,8757.333333333334,24136,15.0,7.0,7.666666666666667,0.3333333333333333,1.0,1.0,0.3333333333333333,0.6666666666666666,0.5,0.8333333333333334,0.5,0.1666666666666666,0.6666666666666666,0.1666666666666666,0.0,0
PRV53666,0.0,0.0,11.4,11.4,1796.0,8020,35920,404.5,1890,8090,20,0.3,3.5,1.0,1,0.2,76.0,19,1.0526315789473684,3510,175.5,1600,2,10.0,2,10.0,2,10.0,0.0,1,20,3,140,22040,1102.0,12000,4272,213.6,1068,0.0,0.0,0.0,0.3,0.4,0.3,0.1,0.25,0.45,0.45,0.55,0.25,0.25,0.1,0.05,0
PRV52146,640.8,1068.0,11.7,12.0,2151.75,27060,86070,674.25,5630,26970,40,0.35,5.725,0.9,1,0.425,78.5,39,1.0256410256410255,240710,6017.75,39000,29,1.3793103448275863,15,2.6666666666666665,9,4.444444444444445,0.6,9,54,18,650,405100,10127.5,44100,54196,1354.9,6272,28.0,3.0,3.975,0.525,0.675,0.6,0.275,0.45,0.45,0.75,0.8,0.3,0.45,0.175,0.0,0
PRV51618,1068.0,1068.0,0.0,12.0,100.0,100,100,0.0,0,0,1,1.0,3.0,1.0,1,0.0,66.0,1,1.0,2000,2000.0,2000,1,1.0,1,1.0,0,-99.0,1.0,1,5,1,400,2000,2000.0,2000,1068,1068.0,1068,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
PRV56906,915.4285714285714,1068.0,12.0,12.0,2381.428571428572,8140,16670,460.0,1950,3220,7,0.429,8.143,0.571,1,0.429,67.0,7,1.0,52100,7442.857142857143,23000,5,1.4,4,1.75,2,3.5,0.8571428571428571,1,45,4,757,92320,13188.57142857143,43000,10680,1525.7142857142858,3204,18.0,6.0,8.0,0.5714285714285714,0.8571428571428571,0.5714285714285714,0.1428571428571428,0.7142857142857143,0.5714285714285714,0.8571428571428571,0.8571428571428571,0.4285714285714285,0.4285714285714285,0.1428571428571428,0.0,0
PRV53442,188.34782608695653,1068.0,12.0,12.0,3100.8695652173915,15850,142640,1158.0434782608695,6420,53270,46,0.391,3.87,0.717,1,0.152,71.0,40,1.15,92730,2015.869565217392,31000,14,3.2857142857142856,5,9.2,11,4.181818181818182,0.1739130434782608,1,19,11,490,320800,6973.913043478261,41000,39516,859.0434782608696,4272,17.0,0.0,1.2826086956521738,0.4347826086956521,0.6086956521739131,0.5,0.0434782608695652,0.391304347826087,0.3260869565217391,0.6739130434782609,0.8260869565217391,0.391304347826087,0.3043478260869565,0.0434782608695652,0.0,0
PRV51703,0.0,0.0,12.0,12.0,40.0,60,80,25.0,50,50,2,1.0,1.0,0.5,1,0.0,69.0,2,1.0,80,40.0,60,2,1.0,0,-99.0,1,2.0,0.0,1,5,1,550,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,0
PRV56290,0.4347826086956521,10.0,12.0,12.0,3000.0,31750,69000,691.304347826087,6910,15900,23,0.435,3.739,0.913,1,0.304,82.0,16,1.4375,11560,502.60869565217394,3300,3,7.666666666666667,2,11.5,2,11.5,0.0,1,42,2,200,260030,11305.652173913044,69000,16020,696.5217391304348,3204,0.0,0.0,0.0,0.391304347826087,0.5652173913043478,0.3043478260869565,0.0869565217391304,0.4347826086956521,0.4782608695652174,0.7391304347826086,0.7391304347826086,0.3043478260869565,0.3478260869565217,0.0434782608695652,0.0,0
PRV55868,4.470588235294118,200.0,12.0,12.0,1598.1176470588234,4100,135840,492.4705882352941,1580,41860,85,0.341,2.212,0.988,1,0.141,72.0,39,2.17948717948718,16470,193.76470588235293,3300,5,17.0,4,21.25,5,17.0,0.0,1,38,2,90,311540,3665.176470588235,38540,24564,288.98823529411766,2136,0.0,0.0,0.0,0.4235294117647059,0.6,0.388235294117647,0.1294117647058823,0.2588235294117647,0.2941176470588235,0.7647058823529411,0.8235294117647058,0.3764705882352941,0.3764705882352941,0.0941176470588235,0.0705882352941176,0
PRV55941,3.333333333333333,100.0,11.36842105263158,11.789473684210526,1541.0526315789473,8100,87840,494.9122807017544,2520,28210,57,0.386,1.947,0.825,1,0.14,71.0,56,1.0178571428571428,14730,258.42105263157896,2800,45,1.2666666666666666,8,7.125,15,3.8,0.0,6,54,17,999,156320,2742.4561403508774,48100,17088,299.7894736842105,2136,0.0,0.0,0.0,0.3508771929824561,0.4385964912280701,0.3684210526315789,0.087719298245614,0.2982456140350877,0.4385964912280701,0.543859649122807,0.6666666666666666,0.2631578947368421,0.2280701754385964,0.0350877192982456,0.0,0
PRV54982,1.6216216216216215,60.0,12.0,12.0,3299.7297297297296,30720,122090,777.027027027027,9040,28750,37,0.432,1.784,0.784,1,0.324,78.0,33,1.121212121212121,11860,320.5405405405405,3300,16,2.3125,5,7.4,9,4.111111111111111,0.0,1,33,7,660,99290,2683.5135135135133,25000,12816,346.3783783783784,2136,0.0,0.0,0.0,0.4324324324324324,0.5675675675675675,0.5135135135135135,0.1621621621621621,0.2432432432432432,0.5135135135135135,0.7027027027027027,0.7837837837837838,0.5675675675675675,0.3513513513513513,0.1081081081081081,0.027027027027027,0
PRV56390,443.2,1068.0,12.0,12.0,6424.0,20730,32120,1504.0,5840,7520,5,0.2,7.6,1.0,1,0.2,68.0,5,1.0,40220,8044.0,29000,5,1.0,1,5.0,3,1.6666666666666667,0.4,1,43,5,550,77230,15446.0,31480,7476,1495.2,2136,28.0,0.0,6.6,0.6,0.8,0.8,0.4,0.4,0.4,0.6,1.0,0.6,0.2,0.2,0.0,0
PRV57107,0.0,0.0,12.0,11.076923076923077,1765.3846153846157,7100,22950,640.7692307692307,1490,8330,13,0.385,1.0,0.923,1,0.231,75.0,12,1.0833333333333333,5410,416.1538461538461,3300,10,1.3,2,6.5,5,2.6,0.0,4,46,6,430,109600,8430.76923076923,54800,6408,492.9230769230769,3204,0.0,0.0,0.0,0.4615384615384615,0.6153846153846154,0.2307692307692307,0.1538461538461538,0.3846153846153846,0.3846153846153846,0.7692307692307693,0.3846153846153846,0.3846153846153846,0.2307692307692307,0.1538461538461538,0.0,0
PRV53896,3.255813953488372,100.0,12.0,12.0,1946.2790697674416,19100,83690,502.5581395348837,4160,21610,43,0.395,2.163,0.884,1,0.163,72.0,38,1.131578947368421,10950,254.65116279069767,3300,26,1.6538461538461535,7,6.142857142857143,10,4.3,0.0,4,54,12,999,87580,2036.744186046512,11000,11748,273.2093023255814,1068,0.0,0.0,0.0,0.4651162790697674,0.5348837209302325,0.3720930232558139,0.0697674418604651,0.1627906976744186,0.4418604651162791,0.7209302325581395,0.7906976744186046,0.3023255813953488,0.3023255813953488,0.0697674418604651,0.0232558139534883,0
PRV56742,274.62857142857143,1068.0,12.0,12.0,1515.142857142857,5480,53030,454.2857142857143,1340,15900,35,0.457,4.886,0.8,1,0.286,74.0,32,1.09375,120750,3450.0,41000,4,8.75,3,11.666666666666666,2,17.5,0.2571428571428571,1,45,5,947,290960,8313.142857142857,65770,25632,732.3428571428572,3204,21.0,0.0,1.8285714285714283,0.4285714285714285,0.7714285714285715,0.4571428571428571,0.1142857142857142,0.4,0.4857142857142857,0.7142857142857143,0.7714285714285715,0.2285714285714285,0.4,0.1714285714285714,0.0,0
PRV51265,4.6875,200.0,11.775,12.0,2219.375,22820,355100,618.875,5220,99020,160,0.4,2.581,0.812,1,0.125,72.0,84,1.9047619047619049,45770,286.0625,3300,5,32.0,5,32.0,5,32.0,0.0,1,4,8,740,562250,3514.0625,91000,91216,570.1,6136,0.0,0.0,0.0,0.35,0.56875,0.3875,0.1375,0.21875,0.41875,0.78125,0.7,0.325,0.18125,0.0625,0.0125,0
PRV57303,112.55238095238096,1068.0,12.0,11.657142857142857,2156.3809523809523,20870,226420,698.952380952381,6160,73390,105,0.486,3.057,0.819,1,0.114,73.0,92,1.141304347826087,116860,1112.952380952381,23000,54,1.9444444444444444,20,5.25,24,4.375,0.1047619047619047,5,50,19,530,665460,6337.714285714285,51120,75660,720.5714285714286,5340,15.0,0.0,0.6666666666666666,0.3428571428571428,0.6,0.3142857142857143,0.1428571428571428,0.2857142857142857,0.4761904761904761,0.7238095238095238,0.6095238095238096,0.2285714285714285,0.2,0.1142857142857142,0.0,0
PRV53857,1068.0,1068.0,12.0,12.0,1661.0,4580,16610,326.0,1250,3260,10,0.4,7.7,1.0,1,0.1,80.0,10,1.0,140000,14000.0,38000,2,5.0,2,5.0,0,-99.0,1.0,1,22,6,170,285380,28538.0,100050,20292,2029.2,5340,11.0,9.0,7.7,0.7,0.8,0.7,0.2,0.6,0.6,0.8,0.7,0.4,0.2,0.1,0.0,0
PRV55470,1.851063829787234,100.0,12.0,11.972340425531916,2591.68085106383,25270,1218090,756.8297872340426,7840,355710,470,0.372,2.57,0.868,1,0.2,73.0,204,2.303921568627451,135060,287.3617021276596,3300,6,78.33333333333333,5,94.0,2,235.0,0.0,3,36,22,820,2442330,5196.446808510638,90460,229620,488.5531914893617,4272,0.0,0.0,0.0,0.5361702127659574,0.6659574468085107,0.4234042553191489,0.1617021276595744,0.3489361702127659,0.4595744680851064,0.7148936170212766,0.7404255319148936,0.2936170212765957,0.3106382978723404,0.1574468085106383,0.0063829787234042,0
PRV52140,4.2105263157894735,80.0,12.0,12.0,6681.578947368421,94910,126950,532.4736842105264,1400,10117,19,0.368,1.474,0.947,1,0.105,73.0,18,1.0555555555555556,5130,270.0,3200,8,2.375,2,9.5,4,4.75,0.0,6,33,6,420,137700,7247.368421052632,112440,4272,224.8421052631579,2136,0.0,0.0,0.0,0.631578947368421,0.7368421052631579,0.3157894736842105,0.2105263157894736,0.4210526315789473,0.7894736842105263,1.0,0.8947368421052632,0.4210526315789473,0.4210526315789473,0.1578947368421052,0.0526315789473684,0
PRV56031,505.89473684210526,1068.0,12.0,12.0,3261.5789473684213,22190,61970,1055.2631578947369,5200,20050,19,0.474,4.684,0.789,1,0.421,71.0,19,1.0,61570,3240.5263157894738,28000,11,1.7272727272727273,5,3.8,6,3.1666666666666665,0.4736842105263157,1,39,4,650,247950,13050.0,79120,30104,1584.421052631579,4272,12.0,0.0,3.0,0.5789473684210527,0.7368421052631579,0.6842105263157895,0.3157894736842105,0.631578947368421,0.5263157894736842,0.8421052631578947,0.8947368421052632,0.4210526315789473,0.5789473684210527,0.1578947368421052,0.0,0
PRV56544,949.3333333333334,1068.0,12.0,12.0,970.5,3910,19410,439.0,1200,8780,20,0.55,4.8,0.8,1,0.3,71.0,20,1.0,99630,4981.5,12000,2,10.0,2,10.0,1,20.0,0.9,2,44,2,230,199050,9952.5,32020,26700,1335.0,3204,9.0,3.0,3.7,0.6,0.7,0.5,0.2,0.5,0.6,0.55,0.8,0.35,0.45,0.05,0.0,0
PRV55600,1068.0,1068.0,12.0,12.0,940.0,1730,3760,217.5,420,870,4,0.25,5.75,1.0,1,0.0,83.5,4,1.0,25000,6250.0,12000,4,1.0,2,2.0,0,-99.0,1.0,1,36,4,860,29050,7262.5,12300,6408,1602.0,2136,8.0,5.5,5.75,0.75,0.75,0.75,0.25,0.75,0.25,1.0,1.0,0.5,0.25,0.25,0.0,0
PRV52964,1.868131868131868,100.0,11.868131868131869,12.0,2956.4835164835163,18860,269040,802.967032967033,4000,73070,91,0.385,2.121,0.637,1,0.143,72.0,37,2.45945945945946,27140,298.24175824175825,3300,1,91.0,1,91.0,1,91.0,0.0,1,15,4,830,333620,3666.153846153846,20000,36312,399.032967032967,2136,0.0,0.0,0.0,0.5494505494505495,0.7912087912087912,0.5164835164835165,0.1098901098901098,0.4395604395604395,0.4285714285714285,0.6923076923076923,0.7802197802197802,0.2527472527472527,0.2087912087912088,0.0549450549450549,0.0,0
PRV57092,1068.0,1068.0,12.0,12.0,6015.0,11330,12030,930.0,1860,1860,2,1.0,10.5,0.5,1,0.5,79.0,2,1.0,7000,3500.0,4000,2,1.0,0,-99.0,0,-99.0,1.0,1,45,2,910,54050,27025.0,31000,5340,2670.0,3204,15.0,10.5,10.5,0.5,1.0,0.5,0.0,0.5,0.0,0.5,1.0,0.0,0.5,0.5,0.0,0
PRV52970,1068.0,1068.0,12.0,12.0,90.0,90,90,0.0,0,0,1,0.0,4.0,1.0,1,0.0,76.0,1,1.0,4000,4000.0,4000,1,1.0,0,-99.0,0,-99.0,1.0,1,15,1,320,41600,41600.0,41600,2136,2136.0,2136,4.0,4.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0
PRV51487,4.615384615384615,60.0,12.0,12.0,2593.076923076923,5380,33710,537.6923076923077,1350,6990,13,0.077,1.0,0.538,1,0.231,72.0,12,1.0833333333333333,9240,710.7692307692307,3300,8,1.625,1,13.0,4,3.25,0.0,1,5,6,660,45400,3492.3076923076924,23400,4272,328.61538461538464,2136,0.0,0.0,0.0,0.6153846153846154,0.6153846153846154,0.5384615384615384,0.1538461538461538,0.3076923076923077,0.3076923076923077,0.9230769230769232,0.7692307692307693,0.3846153846153846,0.3076923076923077,0.0769230769230769,0.0,0
PRV54554,0.0,0.0,12.0,12.0,1324.2307692307693,3150,34430,499.61538461538464,1240,12990,26,0.692,1.462,1.0,1,0.346,78.0,8,3.25,6990,268.84615384615387,3050,2,13.0,2,13.0,2,13.0,0.0,1,27,1,110,33600,1292.3076923076924,5000,9612,369.6923076923077,1068,0.0,0.0,0.0,0.5384615384615384,0.8076923076923077,0.7307692307692307,0.3461538461538461,0.4230769230769231,0.6923076923076923,0.7692307692307693,0.8076923076923077,0.1923076923076923,0.7307692307692307,0.0,0.0,0
